"","Date","hour","Account","Channel","Units","month","day","year","Day of Week","weekday","Kwh","PeakHour","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_SpeedMPH","WindDirDegrees","Conditions","Wind_Direction"
"16497",2014-08-19,18,26908650026,"507115423 3","kWh",8,19,2014,3,1,0,1,66.9,55.9,68,29.92,10,9.2,100,"Clear","East"
"16498",2014-08-19,19,26908650026,"507115423 1 kWh","kWh",8,19,2014,3,1,302.039994,1,66,55,68,29.93,10,6.9,130,"Partly Cloudy","SE"
"16499",2014-08-19,19,26908650026,"507115423 3","kWh",8,19,2014,3,1,0,1,66,55,68,29.93,10,6.9,130,"Partly Cloudy","SE"
"16500",2014-08-19,19,26908650026,"MILDRED SCHOOL 1","kWh",8,19,2014,3,1,302.039994,1,66,55,68,29.93,10,6.9,130,"Partly Cloudy","SE"
"16501",2014-08-19,20,26908650026,"507115423 1 kWh","kWh",8,19,2014,3,1,295.399994,0,64.9,55,70,29.95,10,5.8,110,"Partly Cloudy","ESE"
"16502",2014-08-19,20,26908650026,"507115423 3","kWh",8,19,2014,3,1,0,0,64.9,55,70,29.95,10,5.8,110,"Partly Cloudy","ESE"
"16503",2014-08-19,20,26908650026,"MILDRED SCHOOL 1","kWh",8,19,2014,3,1,295.399994,0,64.9,55,70,29.95,10,5.8,110,"Partly Cloudy","ESE"
"16504",2014-08-19,21,26908650026,"507115423 1 kWh","kWh",8,19,2014,3,1,130.429997,0,64,55.9,75,29.95,10,4.6,150,"Partly Cloudy","SSE"
"16505",2014-08-19,21,26908650026,"MILDRED SCHOOL 1","kWh",8,19,2014,3,1,130.429997,0,64,55.9,75,29.95,10,4.6,150,"Partly Cloudy","SSE"
"16506",2014-08-19,21,26908650026,"507115423 3","kWh",8,19,2014,3,1,0,0,64,55.9,75,29.95,10,4.6,150,"Partly Cloudy","SSE"
"16507",2014-08-19,23,26908650026,"MILDRED SCHOOL 1","kWh",8,19,2014,3,1,105.109997,0,64,55.9,75,29.96,10,5.8,190,"Partly Cloudy","South"
"16508",2014-08-19,23,26908650026,"507115423 3","kWh",8,19,2014,3,1,0,0,64,55.9,75,29.96,10,5.8,190,"Partly Cloudy","South"
"16509",2014-08-19,23,26908650026,"507115423 1 kWh","kWh",8,19,2014,3,1,105.109997,0,64,55.9,75,29.96,10,5.8,190,"Partly Cloudy","South"
"16510",2014-08-20,0,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,104.989996,0,64,55,73,29.97,10,4.6,210,"Clear","SSW"
"16511",2014-08-20,0,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,64,55,73,29.97,10,4.6,210,"Clear","SSW"
"16512",2014-08-20,0,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,104.989996,0,64,55,73,29.97,10,4.6,210,"Clear","SSW"
"16513",2014-08-20,1,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,105.009998,0,64,55.9,75,29.96,10,4.6,220,"Partly Cloudy","SW"
"16514",2014-08-20,1,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,64,55.9,75,29.96,10,4.6,220,"Partly Cloudy","SW"
"16515",2014-08-20,1,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,105.009998,0,64,55.9,75,29.96,10,4.6,220,"Partly Cloudy","SW"
"16516",2014-08-20,2,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,105.149999,0,64,55.9,75,29.96,10,3.5,220,"Partly Cloudy","SW"
"16517",2014-08-20,2,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,64,55.9,75,29.96,10,3.5,220,"Partly Cloudy","SW"
"16518",2014-08-20,2,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,105.149999,0,64,55.9,75,29.96,10,3.5,220,"Partly Cloudy","SW"
"16519",2014-08-20,3,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,105.039999,0,64,55.9,75,29.96,10,0,0,"Partly Cloudy","Calm"
"16520",2014-08-20,3,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,64,55.9,75,29.96,10,0,0,"Partly Cloudy","Calm"
"16521",2014-08-20,3,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,105.039999,0,64,55.9,75,29.96,10,0,0,"Partly Cloudy","Calm"
"16522",2014-08-20,4,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,126.039997,0,61,55,81,29.97,10,0,0,"Scattered Clouds","Calm"
"16523",2014-08-20,4,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,61,55,81,29.97,10,0,0,"Scattered Clouds","Calm"
"16524",2014-08-20,4,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,126.039997,0,61,55,81,29.97,10,0,0,"Scattered Clouds","Calm"
"16525",2014-08-20,5,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,60.1,55,83,29.99,10,3.5,10,"Scattered Clouds","North"
"16526",2014-08-20,5,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,122.089998,0,60.1,55,83,29.99,10,3.5,10,"Scattered Clouds","North"
"16527",2014-08-20,5,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,122.089998,0,60.1,55,83,29.99,10,3.5,10,"Scattered Clouds","North"
"16528",2014-08-20,6,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,279.249993,0,62.1,57,84,30,10,3.5,20,"Partly Cloudy","NNE"
"16529",2014-08-20,6,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,62.1,57,84,30,10,3.5,20,"Partly Cloudy","NNE"
"16530",2014-08-20,6,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,279.249993,0,62.1,57,84,30,10,3.5,20,"Partly Cloudy","NNE"
"16531",2014-08-20,7,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,388.849994,1,66,55.9,70,30.01,10,0,0,"Partly Cloudy","Calm"
"16532",2014-08-20,7,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,388.849994,1,66,55.9,70,30.01,10,0,0,"Partly Cloudy","Calm"
"16533",2014-08-20,7,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,66,55.9,70,30.01,10,0,0,"Partly Cloudy","Calm"
"16534",2014-08-20,8,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,465.629988,1,66.9,55.9,68,30.01,10,4.6,80,"Partly Cloudy","East"
"16535",2014-08-20,8,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,66.9,55.9,68,30.01,10,4.6,80,"Partly Cloudy","East"
"16536",2014-08-20,8,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,465.629988,1,66.9,55.9,68,30.01,10,4.6,80,"Partly Cloudy","East"
"16537",2014-08-20,9,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,497.029993,1,68,57,68,30.02,10,5.8,80,"Partly Cloudy","East"
"16538",2014-08-20,9,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,68,57,68,30.02,10,5.8,80,"Partly Cloudy","East"
"16539",2014-08-20,9,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,497.029993,1,68,57,68,30.02,10,5.8,80,"Partly Cloudy","East"
"16540",2014-08-20,10,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,513.769992,1,70,59,68,30.03,10,5.8,60,"Scattered Clouds","ENE"
"16541",2014-08-20,10,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,70,59,68,30.03,10,5.8,60,"Scattered Clouds","ENE"
"16542",2014-08-20,10,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,513.769992,1,70,59,68,30.03,10,5.8,60,"Scattered Clouds","ENE"
"16543",2014-08-20,11,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,534.159992,1,72,59,64,30.04,10,6.9,80,"Scattered Clouds","East"
"16544",2014-08-20,11,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,534.159992,1,72,59,64,30.04,10,6.9,80,"Scattered Clouds","East"
"16545",2014-08-20,11,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,72,59,64,30.04,10,6.9,80,"Scattered Clouds","East"
"16546",2014-08-20,12,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,72,57,59,30.04,10,10.4,100,"Scattered Clouds","East"
"16547",2014-08-20,12,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,544.30999,1,72,57,59,30.04,10,10.4,100,"Scattered Clouds","East"
"16548",2014-08-20,12,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,544.30999,1,72,57,59,30.04,10,10.4,100,"Scattered Clouds","East"
"16549",2014-08-20,13,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,73.9,57.9,57,30.03,10,11.5,110,"Scattered Clouds","ESE"
"16550",2014-08-20,13,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,516.859989,1,73.9,57.9,57,30.03,10,11.5,110,"Scattered Clouds","ESE"
"16551",2014-08-20,13,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,516.859989,1,73.9,57.9,57,30.03,10,11.5,110,"Scattered Clouds","ESE"
"16552",2014-08-20,14,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,72,54,53,30.02,10,13.8,110,"Scattered Clouds","ESE"
"16553",2014-08-20,14,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,518.19999,1,72,54,53,30.02,10,13.8,110,"Scattered Clouds","ESE"
"16554",2014-08-20,14,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,518.19999,1,72,54,53,30.02,10,13.8,110,"Scattered Clouds","ESE"
"16555",2014-08-20,15,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,390.809991,1,72,53.1,51,30.02,10,13.8,100,"Scattered Clouds","East"
"16556",2014-08-20,15,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,72,53.1,51,30.02,10,13.8,100,"Scattered Clouds","East"
"16557",2014-08-20,15,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,390.809991,1,72,53.1,51,30.02,10,13.8,100,"Scattered Clouds","East"
"16558",2014-08-20,16,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,71.1,60.1,68,30.03,10,10.4,90,"Scattered Clouds","East"
"16559",2014-08-20,16,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,460.579986,1,71.1,60.1,68,30.03,10,10.4,90,"Scattered Clouds","East"
"16560",2014-08-20,16,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,460.579986,1,71.1,60.1,68,30.03,10,10.4,90,"Scattered Clouds","East"
"16561",2014-08-20,17,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,447.849992,1,69.1,61,75,30.04,10,6.9,90,"Scattered Clouds","East"
"16562",2014-08-20,17,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,447.849992,1,69.1,61,75,30.04,10,6.9,90,"Scattered Clouds","East"
"16563",2014-08-20,17,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,69.1,61,75,30.04,10,6.9,90,"Scattered Clouds","East"
"16564",2014-08-20,18,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,342.919993,1,66.9,61,81,30.04,10,8.1,80,"Mostly Cloudy","East"
"16565",2014-08-20,18,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,342.919993,1,66.9,61,81,30.04,10,8.1,80,"Mostly Cloudy","East"
"16566",2014-08-20,18,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,66.9,61,81,30.04,10,8.1,80,"Mostly Cloudy","East"
"16567",2014-08-20,19,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,1,64.9,61,87,30.04,10,5.8,100,"Mostly Cloudy","East"
"16568",2014-08-20,19,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,296.149996,1,64.9,61,87,30.04,10,5.8,100,"Mostly Cloudy","East"
"16569",2014-08-20,19,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,296.149996,1,64.9,61,87,30.04,10,5.8,100,"Mostly Cloudy","East"
"16570",2014-08-20,20,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,288.559992,0,64,61,90,30.05,10,3.5,100,"Scattered Clouds","East"
"16571",2014-08-20,20,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,288.559992,0,64,61,90,30.05,10,3.5,100,"Scattered Clouds","East"
"16572",2014-08-20,20,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,64,61,90,30.05,10,3.5,100,"Scattered Clouds","East"
"16573",2014-08-20,21,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,130.079997,0,64,61,90,30.06,10,3.5,100,"Partly Cloudy","East"
"16574",2014-08-20,21,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,64,61,90,30.06,10,3.5,100,"Partly Cloudy","East"
"16575",2014-08-20,21,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,130.079997,0,64,61,90,30.06,10,3.5,100,"Partly Cloudy","East"
"16576",2014-08-20,22,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,64.9,61,87,30.06,10,0,0,"Partly Cloudy","Calm"
"16577",2014-08-20,22,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,105.149997,0,64.9,61,87,30.06,10,0,0,"Partly Cloudy","Calm"
"16578",2014-08-20,22,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,105.149997,0,64.9,61,87,30.06,10,0,0,"Partly Cloudy","Calm"
"16579",2014-08-20,23,26908650026,"507115423 1 kWh","kWh",8,20,2014,4,1,102.049999,0,63,60.1,90,30.06,10,0,0,"Partly Cloudy","Calm"
"16580",2014-08-20,23,26908650026,"507115423 3","kWh",8,20,2014,4,1,0,0,63,60.1,90,30.06,10,0,0,"Partly Cloudy","Calm"
"16581",2014-08-20,23,26908650026,"MILDRED SCHOOL 1","kWh",8,20,2014,4,1,102.049999,0,63,60.1,90,30.06,10,0,0,"Partly Cloudy","Calm"
"16582",2014-08-21,0,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,102.539998,0,63,59,87,30.06,10,0,0,"Clear","Calm"
"16583",2014-08-21,0,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,63,59,87,30.06,10,0,0,"Clear","Calm"
"16584",2014-08-21,0,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,102.539998,0,63,59,87,30.06,10,0,0,"Clear","Calm"
"16585",2014-08-21,1,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,103.129996,0,63,60.1,90,30.06,10,0,0,"Clear","Calm"
"16586",2014-08-21,1,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,63,60.1,90,30.06,10,0,0,"Clear","Calm"
"16587",2014-08-21,1,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,103.129996,0,63,60.1,90,30.06,10,0,0,"Clear","Calm"
"16588",2014-08-21,2,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,103.27,0,63,60.1,90,30.07,10,0,0,"Mostly Cloudy","Calm"
"16589",2014-08-21,2,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,103.27,0,63,60.1,90,30.07,10,0,0,"Mostly Cloudy","Calm"
"16590",2014-08-21,2,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,63,60.1,90,30.07,10,0,0,"Mostly Cloudy","Calm"
"16591",2014-08-21,3,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,102.959998,0,61,59,93,30.06,10,3.5,40,"Mostly Cloudy","NE"
"16592",2014-08-21,3,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,102.959998,0,61,59,93,30.06,10,3.5,40,"Mostly Cloudy","NE"
"16593",2014-08-21,3,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,61,59,93,30.06,10,3.5,40,"Mostly Cloudy","NE"
"16594",2014-08-21,4,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,61,59,93,30.06,10,0,0,"Mostly Cloudy","Calm"
"16595",2014-08-21,4,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,117.239998,0,61,59,93,30.06,10,0,0,"Mostly Cloudy","Calm"
"16596",2014-08-21,4,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,117.239998,0,61,59,93,30.06,10,0,0,"Mostly Cloudy","Calm"
"16597",2014-08-21,5,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,63,60.1,90,30.07,10,4.6,330,"Mostly Cloudy","NNW"
"16598",2014-08-21,5,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,117.089999,0,63,60.1,90,30.07,10,4.6,330,"Mostly Cloudy","NNW"
"16599",2014-08-21,5,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,117.089999,0,63,60.1,90,30.07,10,4.6,330,"Mostly Cloudy","NNW"
"16600",2014-08-21,6,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,63,59,87,30.08,10,3.5,10,"Mostly Cloudy","North"
"16601",2014-08-21,6,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,284.299995,0,63,59,87,30.08,10,3.5,10,"Mostly Cloudy","North"
"16602",2014-08-21,6,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,284.299995,0,63,59,87,30.08,10,3.5,10,"Mostly Cloudy","North"
"16603",2014-08-21,7,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,406.249997,1,63,60.1,90,30.09,10,4.6,60,"Mostly Cloudy","ENE"
"16604",2014-08-21,7,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,406.249997,1,63,60.1,90,30.09,10,4.6,60,"Mostly Cloudy","ENE"
"16605",2014-08-21,7,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,63,60.1,90,30.09,10,4.6,60,"Mostly Cloudy","ENE"
"16606",2014-08-21,8,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,490.049984,1,64.9,61,87,30.11,10,0,0,"Mostly Cloudy","Calm"
"16607",2014-08-21,8,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,490.049984,1,64.9,61,87,30.11,10,0,0,"Mostly Cloudy","Calm"
"16608",2014-08-21,8,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,64.9,61,87,30.11,10,0,0,"Mostly Cloudy","Calm"
"16609",2014-08-21,9,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,68,60.1,76,30.11,10,5.8,70,"Scattered Clouds","ENE"
"16610",2014-08-21,9,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,507.76999,1,68,60.1,76,30.11,10,5.8,70,"Scattered Clouds","ENE"
"16611",2014-08-21,9,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,507.76999,1,68,60.1,76,30.11,10,5.8,70,"Scattered Clouds","ENE"
"16612",2014-08-21,10,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,68,61,78,30.1,10,6.9,60,"Mostly Cloudy","ENE"
"16613",2014-08-21,10,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,504.099991,1,68,61,78,30.1,10,6.9,60,"Mostly Cloudy","ENE"
"16614",2014-08-21,10,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,504.099991,1,68,61,78,30.1,10,6.9,60,"Mostly Cloudy","ENE"
"16615",2014-08-21,11,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,509.379989,1,69.1,62.1,78,30.1,10,8.1,100,"Mostly Cloudy","East"
"16616",2014-08-21,11,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,69.1,62.1,78,30.1,10,8.1,100,"Mostly Cloudy","East"
"16617",2014-08-21,11,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,509.379989,1,69.1,62.1,78,30.1,10,8.1,100,"Mostly Cloudy","East"
"16618",2014-08-21,12,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,71.1,63,75,30.09,10,10.4,70,"Mostly Cloudy","ENE"
"16619",2014-08-21,12,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,498.649995,1,71.1,63,75,30.09,10,10.4,70,"Mostly Cloudy","ENE"
"16620",2014-08-21,12,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,498.649995,1,71.1,63,75,30.09,10,10.4,70,"Mostly Cloudy","ENE"
"16621",2014-08-21,13,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,480.009995,1,71.1,63,75,30.09,10,10.4,70,"Mostly Cloudy","ENE"
"16622",2014-08-21,13,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,71.1,63,75,30.09,10,10.4,70,"Mostly Cloudy","ENE"
"16623",2014-08-21,13,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,480.009995,1,71.1,63,75,30.09,10,10.4,70,"Mostly Cloudy","ENE"
"16624",2014-08-21,14,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,482.669983,1,71.1,64,78,30.07,10,11.5,70,"Scattered Clouds","ENE"
"16625",2014-08-21,14,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,71.1,64,78,30.07,10,11.5,70,"Scattered Clouds","ENE"
"16626",2014-08-21,14,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,482.669983,1,71.1,64,78,30.07,10,11.5,70,"Scattered Clouds","ENE"
"16627",2014-08-21,15,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,358.129995,1,70,64,81,30.06,10,11.5,70,"Mostly Cloudy","ENE"
"16628",2014-08-21,15,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,358.129995,1,70,64,81,30.06,10,11.5,70,"Mostly Cloudy","ENE"
"16629",2014-08-21,15,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,70,64,81,30.06,10,11.5,70,"Mostly Cloudy","ENE"
"16630",2014-08-21,16,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,452.849989,1,69.1,64,84,30.07,10,10.4,70,"Mostly Cloudy","ENE"
"16631",2014-08-21,16,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,452.849989,1,69.1,64,84,30.07,10,10.4,70,"Mostly Cloudy","ENE"
"16632",2014-08-21,16,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,69.1,64,84,30.07,10,10.4,70,"Mostly Cloudy","ENE"
"16633",2014-08-21,17,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,369.289991,1,68,64,87,30.07,10,8.1,80,"Mostly Cloudy","East"
"16634",2014-08-21,17,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,369.289991,1,68,64,87,30.07,10,8.1,80,"Mostly Cloudy","East"
"16635",2014-08-21,17,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,68,64,87,30.07,10,8.1,80,"Mostly Cloudy","East"
"16636",2014-08-21,18,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,66.9,64,90,30.07,10,9.2,80,"Mostly Cloudy","East"
"16637",2014-08-21,18,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,324.429995,1,66.9,64,90,30.07,10,9.2,80,"Mostly Cloudy","East"
"16638",2014-08-21,18,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,324.429995,1,66.9,64,90,30.07,10,9.2,80,"Mostly Cloudy","East"
"16639",2014-08-21,19,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,1,66.9,64,90,30.09,10,8.1,70,"Mostly Cloudy","ENE"
"16640",2014-08-21,19,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,307.989995,1,66.9,64,90,30.09,10,8.1,70,"Mostly Cloudy","ENE"
"16641",2014-08-21,19,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,307.989995,1,66.9,64,90,30.09,10,8.1,70,"Mostly Cloudy","ENE"
"16642",2014-08-21,20,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,66.9,64,90,30.09,10,6.9,60,"Mostly Cloudy","ENE"
"16643",2014-08-21,20,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,301.969993,0,66.9,64,90,30.09,10,6.9,60,"Mostly Cloudy","ENE"
"16644",2014-08-21,20,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,301.969993,0,66.9,64,90,30.09,10,6.9,60,"Mostly Cloudy","ENE"
"16645",2014-08-21,21,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,122.699998,0,66.9,64,90,30.09,10,8.1,70,"Mostly Cloudy","ENE"
"16646",2014-08-21,21,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,66.9,64,90,30.09,10,8.1,70,"Mostly Cloudy","ENE"
"16647",2014-08-21,21,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,122.699998,0,66.9,64,90,30.09,10,8.1,70,"Mostly Cloudy","ENE"
"16648",2014-08-21,22,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,96.599999,0,66.9,64,90,30.09,10,5.8,60,"Overcast","ENE"
"16649",2014-08-21,22,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,96.599999,0,66.9,64,90,30.09,10,5.8,60,"Overcast","ENE"
"16650",2014-08-21,22,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,66.9,64,90,30.09,10,5.8,60,"Overcast","ENE"
"16651",2014-08-21,23,26908650026,"507115423 3","kWh",8,21,2014,5,1,0,0,66.9,63,87,30.09,10,4.6,20,"Overcast","NNE"
"16652",2014-08-21,23,26908650026,"MILDRED SCHOOL 1","kWh",8,21,2014,5,1,96.119997,0,66.9,63,87,30.09,10,4.6,20,"Overcast","NNE"
"16653",2014-08-21,23,26908650026,"507115423 1 kWh","kWh",8,21,2014,5,1,96.119997,0,66.9,63,87,30.09,10,4.6,20,"Overcast","NNE"
"16654",2014-08-22,0,26908650026,"507115423 3","kWh",8,22,2014,6,0,0,0,66.9,63,87,30.08,10,9.2,30,"Overcast","NNE"
"16655",2014-08-22,0,26908650026,"MILDRED SCHOOL 1","kWh",8,22,2014,6,0,95.93,0,66.9,63,87,30.08,10,9.2,30,"Overcast","NNE"
"16656",2014-08-22,0,26908650026,"507115423 1 kWh","kWh",8,22,2014,6,0,95.93,0,66.9,63,87,30.08,10,9.2,30,"Overcast","NNE"
"16657",2014-08-22,1,26908650026,"507115423 1 kWh","kWh",8,22,2014,6,0,96.919998,0,66.9,63,87,30.08,10,8.1,30,"Overcast","NNE"
"16658",2014-08-22,1,26908650026,"MILDRED SCHOOL 1","kWh",8,22,2014,6,0,96.919998,0,66.9,63,87,30.08,10,8.1,30,"Overcast","NNE"
"16659",2014-08-22,1,26908650026,"507115423 3","kWh",8,22,2014,6,0,0,0,66.9,63,87,30.08,10,8.1,30,"Overcast","NNE"
"16660",2014-08-22,2,26908650026,"MILDRED SCHOOL 1","kWh",8,22,2014,6,0,97.109999,0,66,63,90,30.07,9,6.9,350,"Light Rain","North"
"16661",2014-08-22,2,26908650026,"507115423 3","kWh",8,22,2014,6,0,0,0,66,63,90,30.07,9,6.9,350,"Light Rain","North"
"16662",2014-08-22,2,26908650026,"507115423 1 kWh","kWh",8,22,2014,6,0,97.109999,0,66,63,90,30.07,9,6.9,350,"Light Rain","North"
"16663",2014-08-22,3,26908650026,"507115423 1 kWh","kWh",8,22,2014,6,0,96.14,0,64,61,90,30.07,6,6.9,350,"Rain","North"
