"","date","hour","vac","type","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_SpeedMPH","WindDirDegrees","Conditions","Wind_Direction"
"7153",2013-10-26,0,"Building 1","elect",26,10,7,0,1,0,"EFHK",0.236363636363636,24.5,"High",37.4,34.7,90,29.905,6.2,6.35,235,"Clear","SW"
"7154",2013-10-26,1,"Building 1","elect",25,10,7,0,1,0,"EFHK",0.227272727272727,24.5,"High",37.4,33.8,87,29.89,6.2,5.2,235,"Clear","SW"
"7155",2013-10-26,10,"Building 1","elect",24,10,7,0,0,0,"EFHK",0.218181818181818,24.5,"Low",44.6,43.7,96.5,29.71,5.6,9.2,175,"Light Rain","South"
"7156",2013-10-26,11,"Building 1","elect",24,10,7,0,0,0,"EFHK",0.218181818181818,24.5,"Low",44.6,44.6,100,29.665,3.7,9.25,150,"Rain","SSE"
"7157",2013-10-26,12,"Building 1","elect",25,10,7,0,0,0,"EFHK",0.227272727272727,24.5,"High",44.6,44.6,100,29.62,5.25,10.95,140,"Light Rain","SE"
"7158",2013-10-26,13,"Building 1","elect",22,10,7,0,0,0,"EFHK",0.2,24.5,"Low",44.6,44.6,100,29.575,5.6,12.1,155,"Light Rain","SSE"
"7159",2013-10-26,14,"Building 1","elect",25,10,7,0,0,0,"EFHK",0.227272727272727,24.5,"High",44.7333333333333,44.4,98.3333333333333,29.5533333333333,2.53333333333333,11.0333333333333,150,"Drizzle","SSE"
"7160",2013-10-26,15,"Building 1","elect",25,10,7,0,0,0,"EFHK",0.227272727272727,24.5,"High",44.6,44.6,100,29.515,1.75,10.95,145,"Rain","SE"
"7161",2013-10-26,16,"Building 1","elect",24,10,7,0,0,0,"EFHK",0.218181818181818,24.5,"Low",44.6,44.6,100,29.485,1.6,8.65,150,"Rain","SSE"
"7162",2013-10-26,17,"Building 1","elect",25,10,7,0,0,0,"EFHK",0.227272727272727,24.5,"High",46.4,45.5,96.5,29.47,0.85,5.75,165,"Light Drizzle","South"
"7163",2013-10-26,18,"Building 1","elect",25,10,7,0,0,0,"EFHK",0.227272727272727,24.5,"High",46.4,46.4,100,29.47,0.5,8.1,195,"Light Drizzle","South"
"7164",2013-10-26,19,"Building 1","elect",21,10,7,0,0,0,"EFHK",0.190909090909091,24.5,"Low",48.2,48.2,100,29.44,1.3,8.65,210,"Light Drizzle","SSW"
"7165",2013-10-26,2,"Building 1","elect",25,10,7,0,1,0,"EFHK",0.227272727272727,24.5,"High",36.9333333333333,34.8,91,29.8966666666667,6.2,1.5,163.333333333333,"Clear","WSW"
"7166",2013-10-26,20,"Building 1","elect",22,10,7,0,0,0,"EFHK",0.2,24.5,"Low",48.4666666666667,48.1333333333333,99,29.45,1.26666666666667,8.36666666666667,210,"Mostly Cloudy","SSW"
"7167",2013-10-26,21,"Building 1","elect",24,10,7,0,0,0,"EFHK",0.218181818181818,24.5,"Low",50,48.2,94,29.44,1.35,9.2,205,"Mostly Cloudy","SSW"
"7168",2013-10-26,22,"Building 1","elect",24,10,7,0,1,0,"EFHK",0.218181818181818,24.5,"Low",50,50,100,29.43,1.65,9.8,195,"Light Rain Showers","South"
"7169",2013-10-26,23,"Building 1","elect",22,10,7,0,1,0,"EFHK",0.2,24.5,"Low",50,50,100,29.42,1.35,8.05,200,"Mostly Cloudy","SSW"
"7170",2013-10-26,3,"Building 1","elect",25,10,7,0,1,0,"EFHK",0.227272727272727,24.5,"High",37.4,35.6,93,29.875,6.2,2.35,230,"Clear","SW"
"7171",2013-10-26,4,"Building 1","elect",24,10,7,0,1,0,"EFHK",0.218181818181818,24.5,"Low",37.4,35.6,93,29.86,6.2,2.9,65,"Clear","SE"
"7172",2013-10-26,5,"Building 1","elect",23,10,7,0,0,0,"EFHK",0.209090909090909,24.5,"Low",37.4,37.4,100,29.83,6.2,1.75,60,"Clear","Calm"
"7173",2013-10-26,6,"Building 1","elect",23,10,7,0,0,0,"EFHK",0.209090909090909,24.5,"Low",41.9,41,96.5,29.815,3.15,5.2,90,"Mostly Cloudy","South"
"7174",2013-10-26,7,"Building 1","elect",23,10,7,0,0,0,"EFHK",0.209090909090909,24.5,"Low",43.7,42.8,96.5,29.785,2.45,7.5,175,"Mostly Cloudy","South"
"7175",2013-10-26,8,"Building 1","elect",23,10,7,0,0,0,"EFHK",0.209090909090909,24.5,"Low",44.4,44.4,99.3333333333333,29.7633333333333,4.1,7.96666666666667,176.666666666667,"Mostly Cloudy","South"
"7176",2013-10-26,9,"Building 1","elect",25,10,7,0,0,0,"EFHK",0.227272727272727,24.5,"High",44.6,43.7,96.5,29.74,6.2,9.8,180,"Mostly Cloudy","South"
"7177",2013-10-27,0,"Building 1","elect",23,10,1,1,1,0,"EFHK",0.209090909090909,23.5,"Low",50,50,100,29.42,2.5,9.8,200,"Light Rain Showers","SSW"
"7178",2013-10-27,1,"Building 1","elect",22,10,1,1,1,0,"EFHK",0.2,23.5,"Low",50,50,100,29.42,3.1,9.2,215,"Mostly Cloudy","SSW"
"7179",2013-10-27,10,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",51.8,48.2,88,29.5,6.2,10.95,225,"Mostly Cloudy","SW"
"7180",2013-10-27,11,"Building 1","elect",25,10,1,1,0,0,"EFHK",0.227272727272727,23.5,"High",51.8,48.2,88,29.5,6.2,8.1,215,"Mostly Cloudy","SSW"
"7181",2013-10-27,12,"Building 1","elect",21,10,1,1,0,0,"EFHK",0.190909090909091,23.5,"Low",52.7,50,91,29.5,6.2,7.5,205,"Mostly Cloudy","SSW"
"7182",2013-10-27,13,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",51.5333333333333,49.6666666666667,93.3333333333333,29.5066666666667,8.8,8.73333333333333,200,"Mostly Cloudy","SSW"
"7183",2013-10-27,14,"Building 1","elect",25,10,1,1,0,0,"EFHK",0.227272727272727,23.5,"High",50.9,50,97,29.485,6.2,6.35,175,"Mostly Cloudy","South"
"7184",2013-10-27,15,"Building 1","elect",25,10,1,1,0,0,"EFHK",0.227272727272727,23.5,"High",50,50,100,29.47,0.85,5.75,180,"Fog","South"
"7185",2013-10-27,16,"Building 1","elect",22,10,1,1,0,0,"EFHK",0.2,23.5,"Low",50,49.1,97,29.47,0.3,7.5,160,"Fog","SSE"
"7186",2013-10-27,17,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",50,50,100,29.455,1.4,8.1,185,"Light Rain","South"
"7187",2013-10-27,18,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",50,50,100,29.44,1.55,9.2,185,"Light Rain","South"
"7188",2013-10-27,19,"Building 1","elect",23,10,1,1,0,0,"EFHK",0.209090909090909,23.5,"Low",50,50,100,29.43,2.5,11.55,190,"Light Rain","South"
"7189",2013-10-27,2,"Building 1","elect",24,10,1,1,1,0,"EFHK",0.218181818181818,23.5,"High",50.9333333333333,50.3333333333333,97.3333333333333,29.42,6.06666666666667,11.4,226.666666666667,"Mostly Cloudy","SW"
"7190",2013-10-27,20,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",50.9,50,97,29.42,1.05,9.8,190,"Mostly Cloudy","South"
"7191",2013-10-27,21,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",50.9,50,97,29.405,1.75,10.4,185,"Mostly Cloudy","South"
"7192",2013-10-27,22,"Building 1","elect",25,10,1,1,1,0,"EFHK",0.227272727272727,23.5,"High",50.9,50,97,29.375,1.6,11.5,185,"Rain","South"
"7193",2013-10-27,23,"Building 1","elect",25,10,1,1,1,0,"EFHK",0.227272727272727,23.5,"High",50.9,50,97,29.375,1.6,11.5,185,"Rain","South"
"7194",2013-10-27,3,"Building 1","elect",24,10,1,1,1,0,"EFHK",0.218181818181818,23.5,"High",51.8,50,94,29.42,6.2,9.8,225,"Mostly Cloudy","SW"
"7195",2013-10-27,4,"Building 1","elect",24,10,1,1,1,0,"EFHK",0.218181818181818,23.5,"High",51.8,50,94,29.43,6.2,8.1,230,"Mostly Cloudy","SW"
"7196",2013-10-27,5,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",51.8,50,94,29.44,6.2,9.2,220,"Mostly Cloudy","SW"
"7197",2013-10-27,6,"Building 1","elect",25,10,1,1,0,0,"EFHK",0.227272727272727,23.5,"High",50,49.1,97,29.44,6.2,8.65,230,"Partly Cloudy","SW"
"7198",2013-10-27,7,"Building 1","elect",26,10,1,1,0,0,"EFHK",0.236363636363636,23.5,"High",49.3333333333333,48.1333333333333,95.3333333333333,29.4766666666667,6.46666666666667,8.73333333333333,230,"Partly Cloudy","SW"
"7199",2013-10-27,8,"Building 1","elect",24,10,1,1,0,0,"EFHK",0.218181818181818,23.5,"High",50,48.2,94,29.47,6.2,6.95,230,"Partly Cloudy","SW"
"7200",2013-10-27,9,"Building 1","elect",25,10,1,1,0,0,"EFHK",0.227272727272727,23.5,"High",50.9,48.2,91,29.485,6.2,7.5,230,"Partly Cloudy","SW"
"7201",2013-10-28,0,"Building 1","elect",24,10,2,1,1,0,"EFHK",0.218181818181818,25,"Low",50,50,100,29.33,0.8,8.1,170,"Light Drizzle","South"
"7202",2013-10-28,1,"Building 1","elect",25,10,2,1,1,0,"EFHK",0.227272727272727,25,"Low",50,50,100,29.3066666666667,1.13333333333333,8.36666666666667,170,"Light Drizzle","South"
"7203",2013-10-28,10,"Building 1","elect",30,10,2,1,0,0,"EFHK",0.272727272727273,25,"High",51.8,48.2,88,29.195,6.2,13.25,215,"Mostly Cloudy","SSW"
"7204",2013-10-28,11,"Building 1","elect",31,10,2,1,0,0,"EFHK",0.281818181818182,25,"High",51.8,47.3,85,29.21,6.2,12.7,220,"Mostly Cloudy","SW"
"7205",2013-10-28,12,"Building 1","elect",33,10,2,1,0,0,"EFHK",0.3,25,"High",50.9,47.3,88,29.21,6.2,13.85,210,"Mostly Cloudy","SSW"
"7206",2013-10-28,13,"Building 1","elect",32,10,2,1,0,0,"EFHK",0.290909090909091,25,"High",50,48.1333333333333,92.6666666666667,29.22,7.13333333333333,15.9666666666667,210,"Mostly Cloudy","SSW"
"7207",2013-10-28,14,"Building 1","elect",31,10,2,1,0,0,"EFHK",0.281818181818182,25,"High",50,48.2,94,29.21,6.2,16.7,205,"Mostly Cloudy","SSW"
"7208",2013-10-28,15,"Building 1","elect",31,10,2,1,0,0,"EFHK",0.281818181818182,25,"High",50,48.2,94,29.21,6.2,17.25,210,"Mostly Cloudy","SSW"
"7209",2013-10-28,16,"Building 1","elect",28,10,2,1,0,0,"EFHK",0.254545454545455,25,"High",51.8,48.2,88,29.21,6.2,17.3,210,"Light Rain","SSW"
"7210",2013-10-28,17,"Building 1","elect",27,10,2,1,0,0,"EFHK",0.245454545454545,25,"High",50,48.2,94,29.195,5.3,17.85,210,"Light Rain","SSW"
"7211",2013-10-28,18,"Building 1","elect",25,10,2,1,0,0,"EFHK",0.227272727272727,25,"Low",50,48.2,94,29.18,5.9,13.85,190,"Light Rain","South"
"7212",2013-10-28,19,"Building 1","elect",23,10,2,1,0,0,"EFHK",0.209090909090909,25,"Low",49.6666666666667,48.1333333333333,94.3333333333333,29.1566666666667,7.13333333333333,14.4666666666667,190,"Light Rain","South"
"7213",2013-10-28,2,"Building 1","elect",25,10,2,1,1,0,"EFHK",0.227272727272727,25,"Low",50,50,100,29.27,1.2,7.5,145,"Mostly Cloudy","SE"
"7214",2013-10-28,20,"Building 1","elect",24,10,2,1,0,0,"EFHK",0.218181818181818,25,"Low",50,48.2,94,29.12,5.3,17.3,180,"Light Rain","South"
"7215",2013-10-28,21,"Building 1","elect",26,10,2,1,0,0,"EFHK",0.236363636363636,25,"High",50,48.2,94,29.075,5.6,13.8,175,"Light Rain","South"
"7216",2013-10-28,22,"Building 1","elect",23,10,2,1,1,0,"EFHK",0.209090909090909,25,"Low",50,48.2,94,29,4,14.4,145,"Rain","SE"
"7217",2013-10-28,23,"Building 1","elect",26,10,2,1,1,0,"EFHK",0.236363636363636,25,"High",50,48.2,94,28.925,3.1,19.55,135,"Rain","SE"
"7218",2013-10-28,3,"Building 1","elect",25,10,2,1,1,0,"EFHK",0.227272727272727,25,"Low",50.9,50,97,29.24,1.75,8.65,140,"Mostly Cloudy","SE"
"7219",2013-10-28,4,"Building 1","elect",25,10,2,1,1,0,"EFHK",0.227272727272727,25,"Low",51.8,51.8,100,29.21,2.2,11.5,140,"Light Rain Showers","SE"
"7220",2013-10-28,5,"Building 1","elect",26,10,2,1,0,0,"EFHK",0.236363636363636,25,"High",51.8,51.8,100,29.18,2.35,12.1,160,"Light Rain Showers","South"
"7221",2013-10-28,6,"Building 1","elect",27,10,2,1,0,0,"EFHK",0.245454545454545,25,"High",51.8,51.8,100,29.165,5.6,13.25,190,"Mostly Cloudy","South"
"7222",2013-10-28,7,"Building 1","elect",27,10,2,1,0,0,"EFHK",0.245454545454545,25,"High",51.5333333333333,50.9333333333333,97.6666666666667,29.16,5.93333333333333,14.4666666666667,203.333333333333,"Light Rain","South"
"7223",2013-10-28,8,"Building 1","elect",30,10,2,1,0,0,"EFHK",0.272727272727273,25,"High",50.9,50,97,29.165,6.2,14.4,210,"Light Rain","SSW"
"7224",2013-10-28,9,"Building 1","elect",30,10,2,1,0,0,"EFHK",0.272727272727273,25,"High",50.9,50,97,29.18,6.2,10.95,215,"Mostly Cloudy","SSW"
"7225",2013-10-29,0,"Building 1","elect",26,10,3,1,1,0,"EFHK",0.236363636363636,24.5,"High",50,49.1,97,28.865,4.95,17.85,175,"Light Rain","South"
"7226",2013-10-29,1,"Building 1","elect",24,10,3,1,1,0,"EFHK",0.218181818181818,24.5,"Low",50.6,49.0666666666667,94.3333333333333,28.8166666666667,6.2,17.1,190,"Light Rain","South"
"7227",2013-10-29,10,"Building 1","elect",32,10,3,1,0,0,"EFHK",0.290909090909091,24.5,"High",49.1,45.5,87,29.015,6.2,19.55,255,"Mostly Cloudy","West"
"7228",2013-10-29,11,"Building 1","elect",32,10,3,1,0,0,"EFHK",0.290909090909091,24.5,"High",50,46.4,87,29.075,6.2,19,250,"Mostly Cloudy","WSW"
"7229",2013-10-29,12,"Building 1","elect",30,10,3,1,0,0,"EFHK",0.272727272727273,24.5,"High",51.8,45.5,79,29.135,6.2,18.45,240,"Mostly Cloudy","WSW"
"7230",2013-10-29,13,"Building 1","elect",33,10,3,1,0,0,"EFHK",0.3,24.5,"High",50,45.0666666666667,81.6666666666667,29.1866666666667,6.2,18.2333333333333,236.666666666667,"Mostly Cloudy","WSW"
"7231",2013-10-29,14,"Building 1","elect",33,10,3,1,0,0,"EFHK",0.3,24.5,"High",50,44.6,82,29.21,6.2,17.3,230,"Mostly Cloudy","SW"
"7232",2013-10-29,15,"Building 1","elect",35,10,3,1,0,0,"EFHK",0.318181818181818,24.5,"High",50,44.6,82,29.24,6.2,14.4,230,"Mostly Cloudy","SW"
"7233",2013-10-29,16,"Building 1","elect",31,10,3,1,0,0,"EFHK",0.281818181818182,24.5,"High",49.1,45.5,87.5,29.255,6.2,13.8,225,"Light Rain Showers","SW"
"7234",2013-10-29,17,"Building 1","elect",26,10,3,1,0,0,"EFHK",0.236363636363636,24.5,"High",48.2,46.4,93,29.27,6.2,12.7,220,"Light Rain Showers","SW"
"7235",2013-10-29,18,"Building 1","elect",23,10,3,1,0,0,"EFHK",0.209090909090909,24.5,"Low",49.1,46.4,90,29.285,6.2,13.85,215,"Light Rain Showers","SSW"
"7236",2013-10-29,19,"Building 1","elect",26,10,3,1,0,0,"EFHK",0.236363636363636,24.5,"High",48.1333333333333,46.6,93.3333333333333,29.3033333333333,6.46666666666667,14.4333333333333,216.666666666667,"Light Rain Showers","SSW"
"7237",2013-10-29,2,"Building 1","elect",24,10,3,1,1,0,"EFHK",0.218181818181818,24.5,"Low",50,48.2,94,28.785,5.6,19.55,195,"Light Rain","South"
"7238",2013-10-29,20,"Building 1","elect",25,10,3,1,0,0,"EFHK",0.227272727272727,24.5,"High",47.3,45.5,93,29.315,5,15.55,220,"Rain Showers","SSW"
"7239",2013-10-29,21,"Building 1","elect",26,10,3,1,0,0,"EFHK",0.236363636363636,24.5,"High",46.4,44.6,93,29.33,6.2,14.4,230,"Light Rain Showers","SW"
"7240",2013-10-29,22,"Building 1","elect",26,10,3,1,1,0,"EFHK",0.236363636363636,24.5,"High",46.4,44.6,93,29.33,5.25,13.25,235,"Light Rain Showers","SW"
"7241",2013-10-29,23,"Building 1","elect",24,10,3,1,1,0,"EFHK",0.218181818181818,24.5,"Low",46.4,44.6,93,29.36,6.2,7.5,220,"Mostly Cloudy","SW"
"7242",2013-10-29,3,"Building 1","elect",25,10,3,1,1,0,"EFHK",0.227272727272727,24.5,"High",50,48.2,94,28.755,6.2,20.15,195,"Light Rain","South"
"7243",2013-10-29,4,"Building 1","elect",26,10,3,1,1,0,"EFHK",0.236363636363636,24.5,"High",49.1,48.2,97,28.74,4.3,15.55,210,"Light Rain","SSW"
"7244",2013-10-29,5,"Building 1","elect",23,10,3,1,0,0,"EFHK",0.209090909090909,24.5,"Low",48.2,48.2,100,28.755,5.9,15,210,"Light Drizzle","SSW"
"7245",2013-10-29,6,"Building 1","elect",25,10,3,1,0,0,"EFHK",0.227272727272727,24.5,"High",49.1,48.2,97,28.77,6.2,12.65,215,"Mostly Cloudy","SSW"
"7246",2013-10-29,7,"Building 1","elect",26,10,3,1,0,0,"EFHK",0.236363636363636,24.5,"High",49.6666666666667,48.4666666666667,96,28.7933333333333,6.46666666666667,11.0333333333333,226.666666666667,"Mostly Cloudy","SW"
"7247",2013-10-29,8,"Building 1","elect",22,10,3,1,0,0,"EFHK",0.2,24.5,"Low",50,49.1,97,28.835,4.05,10.95,235,"Light Drizzle","SW"
"7248",2013-10-29,9,"Building 1","elect",29,10,3,1,0,0,"EFHK",0.263636363636364,24.5,"High",49.1,46.4,90,28.925,6.2,23.6,270,"Mostly Cloudy","West"
"7249",2013-10-30,0,"Building 1","elect",21,10,4,1,1,0,"EFHK",0.190909090909091,22.75,"Low",46.4,44.6,93,29.36,6.2,9.8,225,"Mostly Cloudy","SW"
"7250",2013-10-30,1,"Building 1","elect",23,10,4,1,1,0,"EFHK",0.209090909090909,22.75,"High",46.2666666666667,44.7333333333333,93.6666666666667,29.3933333333333,5.4,9.5,240,"Light Rain","WSW"
"7251",2013-10-30,10,"Building 1","elect",27,10,4,1,0,0,"EFHK",0.245454545454545,22.75,"High",46.4,42.8,87,29.575,6.2,10.95,260,"Mostly Cloudy","West"
"7252",2013-10-30,11,"Building 1","elect",26,10,4,1,0,0,"EFHK",0.236363636363636,22.75,"High",46.4,41,81,29.59,6.2,12.1,260,"Mostly Cloudy","West"
"7253",2013-10-30,12,"Building 1","elect",25,10,4,1,0,0,"EFHK",0.227272727272727,22.75,"High",46.4,41,81,29.62,6.2,12.7,265,"Mostly Cloudy","West"
"7254",2013-10-30,13,"Building 1","elect",28,10,4,1,0,0,"EFHK",0.254545454545455,22.75,"High",46.2666666666667,39.4666666666667,74.6666666666667,29.64,6.2,14.0666666666667,276.666666666667,"Mostly Cloudy","West"
"7255",2013-10-30,14,"Building 1","elect",25,10,4,1,0,0,"EFHK",0.227272727272727,22.75,"High",46.4,39.2,76,29.65,6.2,13.25,260,"Mostly Cloudy","West"
"7256",2013-10-30,15,"Building 1","elect",33,10,4,1,0,0,"EFHK",0.3,22.75,"High",46.4,37.4,71,29.68,6.2,10.95,270,"Mostly Cloudy","West"
"7257",2013-10-30,16,"Building 1","elect",26,10,4,1,0,0,"EFHK",0.236363636363636,22.75,"High",42.8,37.4,81.5,29.68,6.2,7.5,250,"Partly Cloudy","SW"
"7258",2013-10-30,17,"Building 1","elect",25,10,4,1,0,0,"EFHK",0.227272727272727,22.75,"High",39.2,35.6,87,29.71,6.2,4.65,240,"Partly Cloudy","WSW"
"7259",2013-10-30,18,"Building 1","elect",25,10,4,1,0,0,"EFHK",0.227272727272727,22.75,"High",36.5,35.6,96.5,29.71,6.2,5.8,230,"Clear","SW"
"7260",2013-10-30,19,"Building 1","elect",24,10,4,1,0,0,"EFHK",0.218181818181818,22.75,"High",36.6666666666667,35.7333333333333,95.6666666666667,29.7466666666667,6.2,6.1,250,"Clear","WSW"
"7261",2013-10-30,2,"Building 1","elect",23,10,4,1,1,0,"EFHK",0.209090909090909,22.75,"High",46.4,44.6,93,29.39,6.2,10.4,230,"Mostly Cloudy","SW"
"7262",2013-10-30,20,"Building 1","elect",25,10,4,1,0,0,"EFHK",0.227272727272727,22.75,"High",34.7,34.7,100,29.74,6.2,4.65,270,"Clear","West"
"7263",2013-10-30,21,"Building 1","elect",26,10,4,1,0,0,"EFHK",0.236363636363636,22.75,"High",34.7,33.8,96.5,29.77,6.2,5.8,270,"Partly Cloudy","West"
"7264",2013-10-30,22,"Building 1","elect",22,10,4,1,1,0,"EFHK",0.2,22.75,"Low",35.6,34.7,96.5,29.77,6.2,5.75,280,"Partly Cloudy","West"
"7265",2013-10-30,23,"Building 1","elect",24,10,4,1,1,0,"EFHK",0.218181818181818,22.75,"High",34.7,32.9,93,29.8,6.2,4.6,270,"Partly Cloudy","West"
"7266",2013-10-30,3,"Building 1","elect",20,10,4,1,1,0,"EFHK",0.181818181818182,22.75,"Low",46.4,44.6,93,29.42,6.2,10.35,240,"Mostly Cloudy","WSW"
"7267",2013-10-30,4,"Building 1","elect",19,10,4,1,1,0,"EFHK",0.172727272727273,22.75,"Low",46.4,44.6,93,29.42,6.2,8.1,225,"Mostly Cloudy","SW"
"7268",2013-10-30,5,"Building 1","elect",22,10,4,1,0,0,"EFHK",0.2,22.75,"Low",46.4,44.6,93,29.44,6.2,7.5,235,"Mostly Cloudy","SW"
"7269",2013-10-30,6,"Building 1","elect",23,10,4,1,0,0,"EFHK",0.209090909090909,22.75,"High",46.4,44.6,93,29.44,6.2,7.5,230,"Mostly Cloudy","SW"
"7270",2013-10-30,7,"Building 1","elect",25,10,4,1,0,0,"EFHK",0.227272727272727,22.75,"High",45.6666666666667,43.8,92.6666666666667,29.48,6.2,10.6333333333333,243.333333333333,"Clear","WSW"
"7271",2013-10-30,8,"Building 1","elect",22,10,4,1,0,0,"EFHK",0.2,22.75,"Low",45.5,42.8,90,29.5,6.2,8.65,250,"Mostly Cloudy","WSW"
"7272",2013-10-30,9,"Building 1","elect",25,10,4,1,0,0,"EFHK",0.227272727272727,22.75,"High",45.5,42.8,90,29.53,6.2,9.2,250,"Mostly Cloudy","WSW"
"7273",2013-10-31,0,"Building 1","elect",24,10,5,1,1,0,"EFHK",0.218181818181818,23,"High",32.9,32.9,100,29.8,6.2,6.35,265,"Clear","West"
"7274",2013-10-31,1,"Building 1","elect",23,10,5,1,1,0,"EFHK",0.209090909090909,23,"Low",32.9,32,96.5,29.83,6.2,5.2,245,"Clear","SW"
"7275",2013-10-31,10,"Building 1","elect",24,10,5,1,0,0,"EFHK",0.218181818181818,23,"High",40.1,37.4,90,29.92,6.2,5.75,230,"Clear","SW"
"7276",2013-10-31,11,"Building 1","elect",25,10,5,1,0,0,"EFHK",0.227272727272727,23,"High",42.8,37.4,81,29.92,6.2,8.05,235,"Mostly Cloudy","SW"
"7277",2013-10-31,12,"Building 1","elect",24,10,5,1,0,0,"EFHK",0.218181818181818,23,"High",44.6,38.3,78.5,29.92,6.2,10.4,225,"Mostly Cloudy","SW"
"7278",2013-10-31,13,"Building 1","elect",26,10,5,1,0,0,"EFHK",0.236363636363636,23,"High",45.3333333333333,38.5333333333333,75.3333333333333,29.9333333333333,6.2,10.6333333333333,233.333333333333,"Mostly Cloudy","SW"
"7279",2013-10-31,14,"Building 1","elect",23,10,5,1,0,0,"EFHK",0.209090909090909,23,"Low",45.5,37.4,73.5,29.92,6.2,9.25,225,"Mostly Cloudy","SW"
"7280",2013-10-31,15,"Building 1","elect",23,10,5,1,0,0,"EFHK",0.209090909090909,23,"Low",44.6,39.2,81,29.92,6.2,7.5,200,"Mostly Cloudy","South"
"7281",2013-10-31,16,"Building 1","elect",21,10,5,1,0,0,"EFHK",0.190909090909091,23,"Low",44.4,40.4,83.6666666666667,29.9233333333333,6.2,11.7666666666667,210,"Mostly Cloudy","SSW"
"7282",2013-10-31,17,"Building 1","elect",19,10,5,1,0,0,"EFHK",0.172727272727273,23,"Low",44.6,40.1,84,29.89,6.2,9.2,195,"Mostly Cloudy","South"
"7283",2013-10-31,18,"Building 1","elect",22,10,5,1,0,0,"EFHK",0.2,23,"Low",45.5,41.9,87,29.89,6.2,11.5,195,"Mostly Cloudy","South"
"7284",2013-10-31,19,"Building 1","elect",21,10,5,1,0,0,"EFHK",0.190909090909091,23,"Low",46.2666666666667,43.2,88,29.8666666666667,6.2,13.3,210,"Mostly Cloudy","SSW"
"7285",2013-10-31,2,"Building 1","elect",24,10,5,1,1,0,"EFHK",0.218181818181818,23,"High",32,32,100,29.83,6.2,6.9,235,"Clear","SW"
"7286",2013-10-31,20,"Building 1","elect",21,10,5,1,0,0,"EFHK",0.190909090909091,23,"Low",46.4,43.7,90,29.845,6.2,13.85,210,"Light Rain","SSW"
"7287",2013-10-31,21,"Building 1","elect",19,10,5,1,0,0,"EFHK",0.172727272727273,23,"Low",46.4,44.6,93,29.815,5.9,14.4,200,"Light Rain","SSW"
"7288",2013-10-31,22,"Building 1","elect",22,10,5,1,1,0,"EFHK",0.2,23,"Low",46.4,44.6,93,29.8,4.95,15.55,200,"Light Drizzle","SSW"
"7289",2013-10-31,23,"Building 1","elect",21,10,5,1,1,0,"EFHK",0.190909090909091,23,"Low",46.4,46.4,100,29.8,6.2,10.4,210,"Mostly Cloudy","SSW"
"7290",2013-10-31,3,"Building 1","elect",24,10,5,1,1,0,"EFHK",0.218181818181818,23,"High",31.1,31.1,100,29.83,6.2,6.9,240,"Clear","WSW"
"7291",2013-10-31,4,"Building 1","elect",24,10,5,1,1,0,"EFHK",0.218181818181818,23,"High",31.1,31.1,100,29.86,6.2,6.9,240,"Clear","WSW"
"7292",2013-10-31,5,"Building 1","elect",24,10,5,1,0,0,"EFHK",0.218181818181818,23,"High",30.2,30.2,100,29.86,6.2,6.9,230,"Clear","SW"
"7293",2013-10-31,6,"Building 1","elect",24,10,5,1,0,0,"EFHK",0.218181818181818,23,"High",30.2,30.2,100,29.875,6.2,5.75,240,"Clear","WSW"
"7294",2013-10-31,7,"Building 1","elect",25,10,5,1,0,0,"EFHK",0.227272727272727,23,"High",32,32,99.3333333333333,29.9,10.4666666666667,6.1,240,"Shallow Fog","WSW"
"7295",2013-10-31,8,"Building 1","elect",22,10,5,1,0,0,"EFHK",0.2,23,"Low",33.8,32.9,96.5,29.92,6.2,4.6,235,"Clear","SW"
"7296",2013-10-31,9,"Building 1","elect",22,10,5,1,0,0,"EFHK",0.2,23,"Low",36.5,35.6,96.5,29.92,6.2,4.05,230,"Clear","SW"
"7297",2013-11-01,0,"Building 1","elect",19,11,6,0,1,0,"EFHK",0.172727272727273,20.25,"Low",46.4,44.6,93,29.785,6.2,12.7,205,"Mostly Cloudy","SSW"
"7298",2013-11-01,1,"Building 1","elect",23,11,6,0,1,0,"EFHK",0.209090909090909,20.25,"High",46.4,44.6,93,29.77,6.2,13.25,200,"Mostly Cloudy","SSW"
"7299",2013-11-01,10,"Building 1","elect",25,11,6,0,0,0,"EFHK",0.227272727272727,20.25,"High",46.4,44.6,93,29.68,6.2,12.1,210,"Light Rain","SSW"
"7300",2013-11-01,11,"Building 1","elect",25,11,6,0,0,0,"EFHK",0.227272727272727,20.25,"High",47.3,46.4,96.5,29.665,6.2,10.4,210,"Light Rain","SSW"
